,cg17494855,cg22793988,cg25937494,cg11028316,cg27206345,cg24470119,cg25233569,cg18774318,cg26734912,cg13705616,cg04286729,cg14329675,cg17602776,cg18373961,cg05796338,cg19821940,cg01281078,cg13335447,cg02771843,cg24382680,cg18762736,cg00930706,cg07750706,cg03559831,cg00636641,cg26905327,cg02622866,cg06978273,cg00418284,cg11772224,label
TCGA.B2.A4SR.01A,0.2519080517842838,0.0182015637151312,0.6777491066360072,0.0140795146338861,0.0058894774911593,0.6498737601981005,0.0580052329629485,0.0197553161468466,0.0151682260305215,0.9682773795554652,0.0940130347038552,0.0277322933308256,0.4982924562378027,0.0304375414659485,0.4317047056471728,0.3299384822468406,0.0339667127104359,0.2557579825712363,0.7505205280964042,0.0132659572282711,0.3550858162092937,0.4274123523016942,0.7178258976351332,0.2886597415956791,0.0385589694468836,0.8545520238893126,0.1837209421153741,0.6343156751838989,0.7085504205031727,0.0200584632450945,1
TCGA.A3.A6NJ.01A,0.6053498997239053,0.0239449875456554,0.812708163462844,0.0236335182746928,0.0081520634851215,0.6597848440721511,0.1024535703841341,0.0174092745467452,0.0259678790501434,0.975116597201843,0.1206851094061886,0.02869589889641,0.8172957285635836,0.0387071286451132,0.5626143497162766,0.5009027167994182,0.0439504705414732,0.3504218423291443,0.7195559466140555,0.0141391256371737,0.4477424819716699,0.3563574672843925,0.8359640958969591,0.1521538277964379,0.0429879577159893,0.6651985479760522,0.344261095287114,0.8107140786755264,0.7701560783826282,0.0354558553600387,1
TCGA.CJ.5671.01A,0.6621476968234286,0.0156465665303222,0.4318124666682236,0.0299797503814873,0.0080438990411491,0.4318083117998562,0.0924522876360482,0.0463358361210075,0.0129297091423967,0.978182890994669,0.0691916276831006,0.0249528752433523,0.5476823091346896,0.043817246897409,0.3894000041293602,0.406713186898083,0.0338680571473434,0.3098111499672522,0.5324203023926857,0.016325920568969,0.3330718585297592,0.2168088499683505,0.4779701053648141,0.3766451152837889,0.0513537425064285,0.3698526647196231,0.256521464761863,0.505657320745558,0.6292733655717975,0.0349961111000933,1
TCGA.CJ.6032.01A,0.3164674386688165,0.0167742824736413,0.6284227727736901,0.0130060819564489,0.0064345535885172,0.359262552118616,0.0869568065157463,0.0450445688276394,0.016403497825162,0.9778273384753352,0.1000582897064336,0.0144890841164124,0.4103640675034341,0.030012030268829,0.4308345696838273,0.4005182331520308,0.0234877233786735,0.3785986675040226,0.7127728058527893,0.0115805684201785,0.3791558478501249,0.4103869585586546,0.4893392609909767,0.2938685092542608,0.0803331268020501,0.5531416677096297,0.2154025100408061,0.6937414994702807,0.6339256761502923,0.0324427737365126,1
TCGA.B2.5639.01A,0.6415804899181539,0.0130609817851402,0.4908705708551585,0.0301886559888168,0.0084838718784705,0.4526024764587754,0.0932890567751241,0.0489396846966815,0.0140244802171689,0.950904657621832,0.0630638087583356,0.0214700617347313,0.4082511655679292,0.0431362866054736,0.425916801080562,0.2622822726650125,0.0306604385335286,0.3743461141299581,0.5831312649583542,0.0261255218814652,0.3288161743731054,0.2411219155730214,0.6073119218915443,0.2878608231283912,0.0667180418090228,0.5106654154981294,0.2122186306682113,0.4704027927483462,0.6335123881678133,0.0302738871938851,1
TCGA.CJ.4903.01A,0.1420391845763551,0.0014978008058974,0.1051769752430419,0.0041055279974406,0.0021789528563952,0.1257920286955016,0.0,0.0292482310506399,0.0117124369020274,0.9986163519969992,0.0186795730516008,0.0040093041978602,0.2070855959135231,0.0608518510998582,0.204817896143477,0.1818594377534397,0.0039622416706845,0.1066793860533978,0.1704785240618081,0.021427520315942,0.1234628996930303,0.0425228099881474,0.1447589249235604,0.2650817050758526,0.0562031760765211,0.0483474126814034,0.0613704301886252,0.0384032130510543,0.1739570054881802,0.0080085069872355,1
TCGA.B0.4811.01A,0.1881906870346277,0.0081130308081617,0.399014908459952,0.0070414302240643,0.0034793442810801,0.309090864003079,0.0427157131768151,0.0538408496675621,0.0182380351416487,0.9960770135791104,0.0803398778485005,0.0072159368221856,0.2624358608761304,0.0513211964663181,0.3528283254228415,0.3315135614804669,0.0162579886965865,0.1935431280761159,0.2895187232300553,0.0063782616736495,0.3448379086157796,0.2115029119111728,0.3558981045106907,0.3602065940858343,0.059337138310063,0.2161308480960242,0.1151781232964378,0.3426268878302448,0.3488819127989808,0.0295165326029691,1
TCGA.B4.5844.01A,0.5954584890320922,0.0128414194055262,0.5924835370993601,0.0163612221811778,0.0072853170942667,0.3186546108805336,0.0496166535660143,0.0581931948372494,0.011250301989453,0.9896576672802384,0.0998897914336416,0.0135772799620784,0.3105993457597633,0.0494109361528623,0.5214102690947675,0.4306491973183378,0.0356580230140425,0.2695217189762574,0.6353094582564272,0.02715107845902,0.3453931471754604,0.9999999999999998,0.4793016336497494,0.3877024570603692,0.0630862312719711,0.5101487591352843,0.3161209560779225,0.6153874858079741,0.292619441402959,0.0263757108989867,1
TCGA.B4.5832.01A,0.4880023285771794,0.0191778611832023,0.595743095444197,0.0253628314336634,0.0077548266271729,0.2563649956586488,0.1158509137162281,0.0618016622518951,0.0127068468768785,0.9787310955812774,0.1202473235215769,0.0215813844050585,0.5529028515524839,0.0569714933081749,0.3859726972511104,0.2641192892742129,0.0423215603481707,0.3364502680652504,0.5716843019010027,0.0229817440635843,0.4502385566125258,0.2309607479785276,0.6153613318746384,0.4249307241263967,0.0636350453793647,0.3937068177694426,0.2932059465992059,0.4329313665660731,0.7093127618154578,0.0242640564679766,1
TCGA.CJ.5679.01A,0.6024852066092516,0.0153982213188813,0.5544926628025121,0.0279085310064439,0.0154956415517638,0.5839558817385798,0.0618878452611851,0.0439244456365945,0.0175931021164039,0.9136899585632556,0.0835809567924969,0.0177963703988384,0.3370333806210738,0.0534023684445314,1.0,0.4337097199884499,0.0370213906886812,0.426400847442304,0.9911041382004686,0.0219064573991248,0.4085373003627776,0.4496893481238848,0.5546093528151698,0.5414100000173243,0.0552337475514355,0.4533027851681767,0.8599309985614157,0.3994988683032415,0.2175101579046872,0.0187467179194296,1
TCGA.CZ.4864.01A,0.1856704586544013,0.0133222027180824,0.3575504292209314,0.0067823719067907,0.0046506976631702,0.4006848644422854,0.0467452570363179,0.0379032865169647,0.008458102599837,0.9835818718091804,0.0777120151467043,0.012715928296987,0.2373041724614396,0.0505689413374944,0.2540963617039032,0.2636067368735269,0.0183227983457401,0.203055345792936,0.2893649155491378,0.0027981768491017,0.1504466740023977,0.2681442474619125,0.5426087841662107,0.1869660171745814,0.0612714617350727,0.3772591612817658,0.2796634777736054,0.3475403856739089,0.3790810878070239,0.0419839761182956,1
TCGA.B0.5710.01A,0.4347484900481886,0.0139691972323568,0.6233932457753256,0.0149301517065676,0.006225084568904,0.4545244366539042,0.0822938928103117,0.0557826610108433,0.0046645382504319,0.9843446590870482,0.0904742342790383,0.0104461310106027,0.5665205573292156,0.0616883117088323,0.379652552454288,0.4161419857237688,0.0381533758840796,0.261276403612565,0.616853171413501,0.0165560366994794,0.3203569253399983,0.3658874458946008,0.4216833302497947,0.4729431060380127,0.0622521242390306,0.5998115016875668,0.4357755080076575,0.4244587185379426,0.7612472936331758,0.0320805397116864,1
TCGA.B8.5163.01A,0.1945405352296801,0.0099557300632315,0.3428575434631827,0.0099362664329579,0.0060097910496015,0.4040390118064693,0.1137914498486512,0.029559934991118,0.0052016933224947,0.9818155347198214,0.0670905107207986,0.0100785907397501,0.4745098122776175,0.0177166628824006,0.3099562805045943,0.2740587082367439,0.0200810305591203,0.1861420624708976,0.5975868130131419,0.0067157961957226,0.296342482001285,0.1657009713589253,0.3017960534549259,0.4990889515682843,0.0330345615083448,0.3609254489451187,0.1311747756154206,0.5205738572281527,0.5956288971759143,0.012359449357416,1
TCGA.B0.4819.01A,0.2818425232830977,0.0128284758230536,0.3882846254793149,0.0132247545950074,0.0050647546614536,0.4995483195804048,0.0711692948929628,0.0409894506582335,0.0137080007441897,0.98369067130744,0.0765920317837679,0.0098232269549421,0.4639879640760307,0.0246068502805301,0.3146068991814247,0.3086036806541223,0.0136292423900898,0.202106768722624,0.3356702100031046,0.0111499991851119,0.2884856918219826,0.3021059641884081,0.3612775594384173,0.3283168364422708,0.0490504605139287,0.382762983478133,0.1609517601075064,0.5217247476633556,0.5445901118898835,0.0269526777275417,1
TCGA.A3.3358.01A,0.6778176544791921,0.0191327525941413,0.6959765176692855,0.0160073589252773,0.0071286151612051,0.4586055903976441,0.0777041164937633,0.0415815821494871,0.0153597888632952,0.9612560453102486,0.0880792682736094,0.0189799994965268,0.4576666153242726,0.0720829279893305,0.3507960977256287,0.3625788506145868,0.0563747446952905,0.3183998936992026,0.6629955142690105,0.0223108408209874,0.3534437010088748,0.3496940688771076,0.5405624238775947,0.4073772167349654,0.0511015747094279,0.5122199784279517,0.3207155227880787,0.6027164423881576,0.6855055164044466,0.0313045815571077,1
TCGA.B0.4813.01A,0.2192637864264604,0.0141537111536459,0.4083008730998104,0.0163275391458405,0.0066165381972805,0.2946855464713139,0.0833454497671639,0.0507554146045523,0.0101625877124652,0.990332641911258,0.0857870212025817,0.0100187605004126,0.6488124725663995,0.0566378604925478,0.2880242505365625,0.2511356173912568,0.0092879952687349,0.2191708817653925,0.3190978971650082,0.0086814131509964,0.3173426088135218,0.1923740062033522,0.4270030361047757,0.3884257564220009,0.0484067233428025,0.2951185102519025,0.086018181137343,0.4845589484817226,0.650964618006979,0.0723068243391889,1
TCGA.B0.5092.01A,0.525842826895444,0.0199116388790305,0.2886689129975571,0.0163520248837979,0.0046057995404539,0.7648931310123116,0.0445072015987087,0.0488260787114087,0.0136283931107377,0.9761163132438648,0.0638305792952265,0.0127721848793762,0.5782128104883988,0.0400865427036428,0.4449423587427091,0.2456203250598734,0.0175021664601263,0.1774866712280172,0.505451593988917,0.0112659327746582,0.4073471615996766,0.2989442141971072,0.4857297279484297,0.2658695031685193,0.0410395004235351,0.467491766352228,0.3982343005056467,0.5724674013383758,0.4487319228357362,0.0337056416147322,1
TCGA.B0.5709.01A,0.534874286045016,0.0241532236458559,0.657460629874529,0.0306346602229411,0.0165301188962326,0.7404142125342194,0.0779930595114124,0.0621856961139504,0.0151395418098017,0.9705119197228288,0.1213793563986701,0.0230247319724894,0.6806604796399898,0.0749366010577537,0.4662288409197391,0.474546002579507,0.040992270102246,0.3177333605526684,0.6673526261434841,0.0207271408123331,0.5406170860882202,0.3223351893285511,0.7405420368254573,0.4678122425481587,0.0628313588183965,0.6573567198767548,0.3583083839876436,0.7162008538391248,0.7707531287508016,0.0373262289156652,1
TCGA.B4.5378.01A,0.1453678846534164,0.009658522267192,0.2627671146711842,0.0073460309671216,0.0013969374006655,0.318058203917446,0.045376670022377,0.0461746534926011,0.0113024919819056,0.9914737322470212,0.0544820959328265,0.0056166335421028,0.3016687010799156,0.0621863664213084,0.2669061490921857,0.2974911327768125,0.0103891747313172,0.1348680852257113,0.1396104405142138,0.0017910381394766,0.1834754991722654,0.270882465238794,0.2579868625930998,0.3279398617624747,0.0682304252920705,0.2539005676604638,0.1238445515463764,0.3224333067890877,0.584422826416017,0.0229164728296247,1
TCGA.G6.A8L6.01A,0.3137931886135798,0.0130412046429024,0.4088277368453662,0.01369193749568,0.0051212405642205,0.1855527118713059,0.0369383637377807,0.0410531996924215,0.0173060567200537,0.9841707138255568,0.0709710719805249,0.0119488918079723,0.4012969709560436,0.0441608399042884,0.2632560952667624,0.1921012928608681,0.0212331406428789,0.2082900261735767,0.2794620426483998,0.0242800097920408,0.1774796710450719,0.1711034646736518,0.2642353637957672,0.3685351750852217,0.0492025903024233,0.20217306927215,0.3088401466652526,0.1436113269504429,0.2189937440252161,0.0286176509113127,1
TCGA.CJ.4908.01A,0.2627910996102504,0.0093083474142182,0.2707608812466257,0.0170977786777458,0.0034653923651059,0.1723731411348534,0.0694239818767991,0.0482433542031107,0.0094456432530633,0.9934303049258636,0.0292371598865026,0.0078272500693924,0.1628835531630157,0.0555765765965748,0.2315437134680724,0.2445248942232863,0.0113010011070975,0.1472131885814262,0.1904253852998814,0.0038667479893393,0.2865962519729555,0.1430200301466246,0.2276387545237032,0.3122324374458914,0.0319547077593636,0.4108602155942776,0.0567110974008124,0.3025946569231527,0.2485048303316659,0.0189553605932528,1
TCGA.EU.5907.01A,0.7502525853395234,0.0125434411303702,0.4845412716121099,0.0177790641669028,0.010780647557821,0.2604779713747348,0.0892803925629345,0.0573396175636537,0.0079574960627731,0.9795413258187152,0.0863399747765537,1.0,0.2696094112515337,0.0614055653428979,0.280053142305631,0.2521778322553441,0.0364757375564585,0.2819154625636479,0.5713172301378264,0.0123164409812808,0.1904776741154329,0.1201553286998117,0.4388967727951164,0.296250599087042,0.0757095685783728,0.4644998527779302,0.2444942727429653,0.4440142852878791,0.5418327879820553,0.037859074388907,1
TCGA.A3.A8OW.01A,0.3511822562567661,0.0135457890131884,0.2934589706492206,0.0194154460754272,0.0066199415505903,0.2560984222258526,0.0518641833953537,0.030179626216498,0.0139900391586881,0.9875367543490232,0.0800699580979062,0.014345076596217,0.364411149910713,0.053698102815857,0.2637778820210507,0.1451724431191617,0.0078559101008103,0.2089297012050749,0.2992679973334303,0.0397200202696104,0.2305537540809228,0.1463153242584891,0.2785091872815747,0.2998497486918117,0.0525318243690393,0.216661830578242,0.492389309056589,0.1935833168902357,0.5566725538948585,0.0374336992219093,1
TCGA.CJ.5683.01A,0.5429873135995626,0.0203193489628883,0.8689998453006708,0.0293039626218969,0.0080465574380422,0.3156425288129783,0.0683436991321731,0.0890173907235208,0.011263534741222,0.9559515672778408,0.116767787347806,0.0208725030453167,0.4489771219241436,0.0350073319543505,0.443780747984255,0.3186388354513207,0.0317712649089412,0.2698031370667247,0.912810449883676,0.0560612754773878,0.4208458469899013,0.2431400854925353,0.5806244508608199,0.7899599535139545,0.0812398488152316,0.7009650162225957,0.3249648189100086,0.5925855124921205,0.2985517780709608,0.0239289243638854,1
TCGA.B4.5836.01A,0.5405458058697765,0.0140729129795209,0.5091146975015234,0.0176688902106238,0.007261238674456,0.4594494446776563,0.0954163108919522,0.0651554041603796,0.0148284140165213,0.9843375454859356,0.0866456600299477,0.0120490724552349,0.6045267899551572,0.043195505018999,0.384673427633817,0.3605843305019224,0.0350941172265648,0.3154997579585504,0.424139229607988,0.0164984707566652,0.4281502689203965,0.2980199395094053,0.450263991603728,0.3148175137634907,0.0514056439955131,0.4358441042006904,0.2148598582549119,0.5815039829461809,0.4407056202900927,0.0205045032409873,1
TCGA.BP.5185.01A,0.1865202002748571,0.0081532217239436,0.2941805542227637,0.0054103080046921,0.0004934781321651,0.3375771656706691,0.0674452290273702,0.0354165869592243,0.0101313413366955,0.991947593707732,0.0547010430341808,0.0161646350100986,0.2224830201749187,0.0487183723910122,0.3703318955021868,0.2872921924496228,0.0142357337538289,0.1850996329588208,0.4726031721278738,0.0022297683762095,0.2279780789124247,0.1557842866638316,0.3540264049147364,0.361559856123025,0.051214178086085,0.3365223697966741,0.1110881138908793,0.3013450272369496,0.5116067730081459,0.0205595468057849,1
TCGA.DV.5573.01A,0.3981675893138489,0.0178838527001165,0.7851448100456081,0.0180008031334804,0.0063207637823095,0.4053299136860978,0.0474369330920664,0.0449617988717402,0.0071420354893872,0.9733793639681054,0.0862981030912604,0.0190493015934187,0.466588107046996,0.0534350867411436,0.4188751536808726,0.355096107324442,0.0370098410436902,0.4005653689856494,0.583905253339255,0.0208001932207649,0.5226604892636295,0.5005408009450631,0.591932103194062,0.2357504604007599,0.0720383595113334,0.4588607686165804,0.3062050097669871,0.7187811673184085,0.4727348582598099,0.0240524036944216,1
TCGA.A3.3387.01A,0.4377665948547454,0.0142374040704411,0.4889790957469256,0.0154936015794771,0.006792447880915,0.4364713534656425,0.050720307268564,0.0449300055865507,0.013766869505885,0.9823977319904844,0.0919794183955128,0.0130245951600088,0.2011466956213652,0.0722808149878331,0.2566676865790406,0.1758120567334887,0.0292710483619229,0.2340431967433991,0.4001708241517026,0.0237494218039831,0.3313549823125869,0.2706230810031441,0.491621420522576,0.3269397633706772,0.0526324381474243,0.3521164769757456,0.3127283324010681,0.5982031421128232,0.5008132994545438,0.0164839317490432,1
TCGA.CZ.5456.01A,0.3222579850905838,0.0124330244714999,0.4183891079390088,0.0037887535686796,0.0022788262807342,0.3231010132152553,0.0531948966469286,0.0411848595150625,0.0124606990039679,0.9849332284365286,0.079430160377626,0.0197230625560708,0.2461313447760396,0.0428811445678852,0.2795381665496697,0.2891445945234362,0.0298840649366029,0.1340444903448906,0.3356449552858683,0.0097184856148306,0.3641667543472325,0.2226673204397194,0.5181223852589382,0.3530646676799275,0.0405013497087454,0.3356241696156399,0.1480930631562389,0.1604794630833403,0.3594799177143304,0.020679155432413,1
TCGA.B4.5835.01A,0.6959524354995898,0.0191803668909021,0.4990913482646305,0.0195274304928159,0.0073127814554433,0.5885301496818213,0.0830221267863911,0.0690616580159113,0.0176807502789416,0.983039795047994,0.1220688172226222,0.0189250220113481,0.5275794300994817,0.0532781562420213,0.4422258537813914,0.4705684618068435,0.0437760334094373,0.416264504128392,0.5311011259675824,0.0130433919438906,0.4171597747575618,0.4360147456147754,0.5646024662417303,0.4292565289591495,0.0778567354924576,0.4834146425085761,0.2338140134491699,0.6010929252225149,0.4774649044900727,0.0308659190112693,1
TCGA.AK.3461.01A,0.1094248760101544,0.0098950861416119,0.1241993113334238,0.0236215951261771,0.0068108523789895,0.2437023432692967,0.0952024882635356,0.0317800312387138,0.0,0.9947646409345792,0.0190467007040251,0.0,0.2020098521060589,0.0238934169635204,0.170392430498432,0.1325278620932815,0.0109270600016923,0.1492588752857331,0.2353529710715328,0.003036134150724,0.1476054968958032,0.1363905960941457,0.4102438486805569,0.2848698951541438,0.026788367475603,0.2767328489049028,0.1090308400325946,0.4935423541337683,0.5542823073686785,0.0432490898513345,1
TCGA.B0.5083.01A,0.3521800766065392,0.0148135437286434,0.280385881688561,0.0129858818910228,0.0040235091918157,0.5407806349833822,0.0859356430554202,0.0309372039955993,0.00744574360257,0.9933234340627792,0.0874383653372617,0.0200423940371539,0.5506032640082106,0.0646682463462171,0.251645286926984,0.3562194742371095,0.0146412378387358,0.1382386969922302,0.5467230676510135,0.004479962502095,0.2757779905190596,0.2817102488841116,0.3558022844259417,0.1943174210423416,0.0661211458119253,0.7429649527836836,0.1955216709985554,0.7409113152358365,0.3018238070764092,0.0215709228275326,1
TCGA.CZ.5458.01A,0.1345741117701115,0.0087201358995737,0.4105618749845344,0.009515800129346,0.0023209605168629,0.3720700675381686,0.0379286905082225,0.0547909287834045,0.0111379509930913,0.9954924151866766,0.0525213776295327,0.0122799701475003,0.3430308291303906,0.0675204565069346,0.3271172345573353,0.2883825425524028,0.0141686289373539,0.161919892358647,0.3545280685589573,0.0040017482711801,0.1813372683745757,0.2164003475858656,0.3020629611264961,0.2311871484246879,0.0840099374786705,0.2732842286182589,0.2308464869528681,0.6428428370984779,0.5581570064365431,0.0281154198635709,1
TCGA.B0.4696.01A,0.2201682937376503,0.0079231791317394,0.2018450918048139,0.0362304780794155,0.004669102773789,0.4261734293855616,0.0822742995477954,0.0520424386777603,0.011947419600467,0.0,0.0520563447574963,0.0249968038718201,0.4351867257798512,0.0201649412643712,0.1851869407776146,0.1898312100666316,0.0101463744923892,0.6114354346577286,0.3384708395830864,0.0051155836905684,0.1333797870528252,0.2254609168343093,0.3564766537012857,0.3814262963110462,0.0326950356516065,0.2591389233541069,0.2330778487176241,0.6484305378595535,0.4988193939661929,0.0318731049349555,1
TCGA.B8.A8YJ.01A,0.484176968181621,0.0241593399371163,0.9348227002003732,0.0249733446472307,0.0116678131572211,0.5744539299571095,0.0956374653269328,0.0357933265241588,0.0308109282962263,0.971670155300973,0.110919418372177,0.0236372860430098,0.8004589160265914,0.0619647251939612,0.3955863462886066,0.5308339514276252,0.0427694337452224,0.3103509322598862,0.7447184138355163,0.025627671096679,0.509462549030838,0.306826809684272,0.6695349079773149,0.4271104437625748,0.0607500623381152,0.5783405454936841,0.3666425146583015,0.6532299715902142,0.6563458101077917,0.037916132169989,1
TCGA.CW.5587.01A,0.5209577689394274,0.0191994668722855,0.7802991094431052,0.0306782715817745,0.0087099453241448,0.4555998932541601,0.0889135578955686,0.0510346772080298,0.0147260499402706,0.9841489196407932,0.1141265533536201,0.0213920096358432,0.6627573033804439,0.0654267985198688,0.4767677274429235,0.4648128446898451,0.0443437852458068,0.4231566263237595,0.669755224036052,0.0210073984788029,0.3817784350076803,0.2822547908750866,0.4630553190837124,0.3545211251577351,0.0665026051246176,0.7589017253617841,0.2707685171132061,0.6198547971545386,0.7724017598309965,0.0177721748691843,1
TCGA.AK.3454.01A,0.2138052075106403,0.0064295481818774,0.2447051715673548,0.0159978162817449,0.0056410734585565,0.1845414480818908,0.0901491554667354,0.0643967824342016,0.0080695853327264,0.992179195730714,0.0445561858197751,0.0072892181845555,0.2750933464175124,0.0155462251231553,0.2144739824493684,0.2566185647960401,0.0094292258339135,0.1538084289917675,0.2963175254116699,0.0064899451244005,0.2064682675936515,0.2033114528679641,0.4997898389438807,0.3968048991317358,0.0495685994176697,0.3242607874989011,0.1392041724981992,0.2261274170929029,0.5660916103197904,0.0275412076000502,1
TCGA.B8.5162.01A,0.133652172927314,0.004912987655432,0.2700776434804869,0.0120757113363747,0.0037650233293134,0.5042755994781533,0.0968881772794201,0.0353368139738756,0.007733963755354,0.9909294744486544,0.0329343972413474,0.0115876586234036,0.3995430095179525,0.0656637456265528,0.2506935257522202,0.1568171414095637,0.014190141256637,0.0799756870845418,0.4558948818260204,0.0091810190636592,0.2954434132699863,0.407412383062092,0.2509646508450834,0.2454049914055086,0.0646065691393595,0.1801247172690302,0.0950775990643275,0.4434513669048973,0.4134093635274103,0.0304640839474132,1
TCGA.B0.4849.01A,0.2294767184350983,0.0116564246476224,0.3705899275518024,0.0149760722402755,0.004016734137217,0.3414205140662435,0.0584214254209696,0.0399538864873622,0.005843947302453,0.9894221865530408,0.048102811216104,0.0115864656527984,0.4226016470883458,0.04029264704134,0.2676313107643215,0.2607849110917334,0.0198159340141228,0.156529097885139,0.370307149172394,0.0092911677780516,0.4429776694450122,0.3175530153320333,0.473978498219661,0.3036774720239237,0.0585075934034219,0.2830674800249891,0.1073273260304826,0.4396163796642592,0.4127567500322446,0.0183955936609848,1
TCGA.B0.5095.01A,0.4989859006254436,0.0106843109988529,0.2979500728645362,0.0317550603190067,0.0043990047186421,0.7456565965858474,0.056054367642225,0.0349989903392847,0.0100576459940732,0.987054563260374,0.0652118616655059,0.0060070628648816,0.1824800054223337,0.0453632875943087,0.2768797775700902,0.2188891024366527,0.0156599031193048,0.0954440401107663,0.268041326628042,0.0153277357596494,0.2202551290606455,0.2807153129722421,0.2540479541713026,0.0,0.034695657715263,0.1602655978078853,0.2990929498024877,0.5228102089567429,0.5008330493986808,0.0253040445724384,1
TCGA.CZ.5985.01A,0.5010183778932245,0.0167658271668593,0.8470389547855629,0.0258250327185711,0.0083715596063541,0.6504699579101955,0.0980445586947761,0.0519288725645065,0.0166793573313186,0.9712800549783238,0.102178971368202,0.037860722821366,0.3607265878025594,0.0704229564127527,0.5037005252377349,0.442799186014626,0.0311180801564067,0.2486103845935747,0.6741721288528806,0.0231664666573834,0.4567195495361382,0.3300830513050766,0.6741669611713476,0.1833832515248464,0.0378654366463281,0.7778233619250065,0.3394360065897958,0.5712675510357973,0.4606229399750334,0.0230897295086336,1
TCGA.B0.5094.01A,0.3110991886837942,0.0128811101257108,0.586770437149826,0.017901812045735,0.0057913219779627,0.4266060408647371,0.0822151983413162,0.0308117929891765,0.0085590964587844,0.9926931759413926,0.0744334755591343,0.0184951386739896,0.3925815961636948,0.0257673999937543,0.3766812463061191,0.3272978443130448,0.0145803289520252,0.2397190933205659,0.5029776563870558,0.0112054054442824,0.3739479704025442,0.4875855374892445,0.3598933489525696,0.2366554240991181,0.0555740970043703,0.3723546653514717,0.1582673689620015,0.4949410053281068,0.5956799373132733,0.0253620156341718,1
TCGA.B0.4821.01A,0.2178754498815533,0.0117114292853438,0.2773638223949236,0.011665169653108,0.0027037286415418,0.3627331876805618,0.0350116543234349,0.0350450317115217,0.009431577183578,0.9869971529150215,0.0424898715071929,0.007406935980444,0.1413234573127554,0.0189411760666187,0.2010291896854955,0.1761221460240462,0.021234007662135,0.183825790078757,0.3041703697877106,0.0072716908458349,0.2546319697092484,0.178109119148175,0.2605786875929256,0.3554059567364002,0.0372751317502297,0.4125509284994952,0.1363922400313854,0.2594388262158428,0.6062261104373805,0.0142062278597898,1
TCGA.CW.5588.01A,0.6517838422616555,0.012625663850958,0.6087433982280269,0.0290213500804221,0.0090633841947167,0.7475954931498979,0.0702093677522204,0.0697839673765362,0.0139244145011748,0.966098699954212,0.1005854121343069,0.0223203524399177,0.4213175324039819,0.0719743872697964,0.507860854151851,0.3945294409273893,0.06211590905903,0.4809816896380496,0.4844592044383751,0.0292035921719893,0.4442710789134459,0.4272372874179048,0.722962469397105,0.7042136164130874,0.0586189740746382,0.5920289858892034,0.3656152307579703,0.7073382867114179,0.7000799946995955,0.0327984668484494,1
TCGA.B0.4690.01A,0.259865410052282,0.0171370648880912,0.2237230369393433,0.0104085338446812,0.0053259168711215,0.4844194685004274,0.0937837770965203,0.0467489772196806,0.0110835003533165,0.9845856036490246,0.0536647676748857,0.0075774262105216,0.4157578986124411,0.0386549046650197,0.2600005271140058,0.5088294563441684,0.0148878967482232,0.1958028451157799,0.5408387150007739,0.0065166223608596,0.2307213507514967,0.349902723279378,0.3722523449651339,0.3584907233131116,0.0422475523311182,0.3593962685265632,0.1603537897205489,0.6401888586913628,0.3939632937320403,0.0269684704376929,1
TCGA.BP.5176.01A,0.3269940286563194,0.0057695192044506,0.236063744508635,0.004543519386017,0.0052785854045105,0.1564647914940485,0.0702998177454711,0.0369828462822876,0.0092553724361974,0.9960535434213448,0.0354582749634681,0.0159824357520796,0.2679430223859329,0.0294717842534343,0.1122684737432119,0.2127421280854218,0.0089323569783476,0.1016969268376899,0.4761062458388048,0.0125873642535432,0.1332867477170459,0.0957249194991325,0.1307568946683717,0.2944869475597655,0.042448269160202,0.3832648087310141,0.1510596573786577,0.2474176739357044,0.4664978846759373,0.0332983556302193,1
TCGA.GK.A6C7.01A,0.5187759041583768,0.0259882421739869,0.6873762984253705,0.0190840705634292,0.0065821166449507,0.5793488670421801,0.1093772068803187,0.0214158213287105,0.0219115902507492,0.9826482109311652,0.1273839474232154,0.0422309228672274,0.5975283823676134,0.0487306822084063,0.5963666399625291,0.4826692231734334,0.0648457476484919,0.3986490985792099,0.7806647332524033,0.0248105747618391,0.3717841229998782,0.4348627083444739,0.629138067442708,0.2376756783683721,0.0415647302230514,0.5702127386813698,0.29894331900907,0.8654611451881008,0.8075713589296389,0.0211259467527735,1
TCGA.B8.A54I.01A,0.6301181255175559,0.0190664430382143,0.9142460554977128,0.0229567739850905,0.0071187161050308,0.521429052985337,0.1089746781765566,0.0379438256906771,0.0257808631565238,0.9761827518448372,0.1055623759030852,0.0329668133107844,0.5563851432340141,0.0431316007190684,0.4620346991588568,0.3234885820575546,0.0289924935213029,0.2333127825316157,0.696535791691663,0.0184464894252325,0.3013508409169408,0.2924109588640436,0.6130196365272335,0.2765738366486069,0.0491561825358873,0.6865001719569169,0.167670502794861,0.7134315609047291,0.4982367999345178,0.0363655610265691,1
